AthensIndex,BrusselsStockExch,GermanyDAX,HangSeng,JakartaIndex,LondonFTSE,MexicoIndex,NewZealandSE,OsakaStockEx,SaoPaoloIndex,Sensex,SeoulComposite,ShanghaiComposite,SwissMarket,TaiwanWeighted,TelAvivSE,TorontoIndex,ViennaIndex
840.92,2539.399902,7806.0,20854.669922,20854.669922,6375.5,40623.089844,4489.859863,14309.969727,45210.0,19495.820312,1833.310059,2007.2,7782.0,8001.819824,1075.51001,12134.900391,2247.52002
821.86,2568.100098,7994.310059,20468.669922,20468.669922,6421.700195,41200.398438,4458.950195,14018.929688,45763.0,19410.839844,1839.140015,2006.1,7831.600098,7893.720215,1075.51001,12166.700195,2245.330078
819.03,2512.850098,7829.319824,20147.310547,20147.310547,6229.899902,40828.851562,4450.759766,14055.55957,45044.0,19177.759766,1824.660034,1994.27,7675.299805,7911.419922,1072.800049,12145.700195,2210.209961
823.83,2519.969971,7910.77002,20658.650391,20658.650391,6303.899902,40832.480469,4458.25,14098.740234,45229.0,19463.820312,1855.02002,2006.56,7732.600098,8015.859863,1080.319946,12178.400391,2251.659912
847.57,2526.110107,7959.220215,20803.289062,20803.289062,6215.5,40623.300781,4440.169922,13677.320312,47457.0,19395.810547,1863.319946,1979.21,7683.0,8062.209961,1069.560059,12129.099609,2223.97998
826.81,2545.879883,7990.75,20440.080078,20440.080078,6243.399902,39650.75,4416.959961,13213.549805,47609.0,18875.949219,1834.699951,1950.01,7671.700195,7883.899902,1069.560059,12005.799805,2243.830078
836.58,2532.719971,7940.990234,20338.550781,20338.550781,6165.5,38805.269531,4393.609863,12834.009766,47172.0,18552.119141,1783.449951,1951.49,7553.899902,7784.799805,1070.709961,11951.900391,2227.52002
840.71,2477.699951,7811.299805,19855.720703,19855.720703,6101.899902,37901.769531,4316.990234,12969.339844,46893.0,18629.150391,1780.630005,1959.51,7397.399902,7663.22998,1069.349976,12005.400391,2190.040039
830.01,2453.110107,7692.450195,19813.980469,19813.980469,6029.100098,37517.359375,4364.040039,13062.780273,45965.0,18540.890625,1799.01001,1963.23,7249.5,7758.029785,1071.52002,11836.900391,2170.860107
830.01,2511.540039,7789.240234,20263.310547,20263.310547,6116.200195,38036.460938,4363.069824,13230.129883,47056.0,18774.240234,1822.829956,2073.09,7421.100098,7793.310059,1087.599976,11995.700195,2277.5
884.02,2538.929932,7928.47998,20382.869141,20382.869141,6159.5,37517.230469,4398.52002,13014.580078,48214.0,18719.289062,1850.48999,2084.02,7496.0,7898.910156,1087.599976,11968.599609,2320.340088
917.62,2618.399902,8197.080078,20986.890625,20986.890625,6348.799805,39044.949219,4445.549805,13245.219727,47893.0,19245.699219,1888.310059,2143.45,7731.799805,8007.390137,1099.920044,12268.299805,2381.179932
918.03,2619.320068,8229.509766,21225.880859,21225.880859,6374.200195,39459.980469,4462.100098,13007.280273,49465.0,19223.279297,1900.619995,2159.29,7699.700195,8011.02002,1102.780029,12367.5,2383.110107
907.47,2623.129883,8215.730469,21225.900391,21225.900391,6330.5,39549.460938,4447.640137,13033.120117,49089.0,19325.869141,1883.099976,2156.22,7729.700195,7992.890137,1102.189941,12288.900391,2371.179932
919.11,2599.330078,8127.959961,20969.140625,20969.140625,6308.299805,39269.300781,4420.97998,12686.519531,49332.0,19177.929688,1889.23999,2162.04,7636.0,7937.740234,1093.109985,12187.400391,2369.76001
896.68,2578.0,8095.390137,20887.039062,20887.039062,6304.600098,39481.46875,4401.910156,12445.379883,50415.0,18827.160156,1882.72998,2148.35,7627.5,7951.660156,1093.109985,12277.099609,2350.22998
986.05,2623.070068,8254.679688,21575.259766,21575.259766,6412.0,40232.679688,4439.859863,12877.530273,51619.0,19429.230469,1923.849976,2210.9,7784.799805,8095.200195,1101.459961,12373.299805,2409.060059
985.36,2609.560059,8196.179688,22069.240234,22069.240234,6419.299805,40226.328125,4453.589844,13014.870117,52799.0,19568.220703,1959.189941,2270.93,7747.799805,8181.910156,1103.869995,12443.700195,2408.139893
981.5,2645.409912,8295.959961,22285.519531,22285.519531,6558.600098,40750.398438,4473.779785,13533.759766,54018.0,19545.779297,1989.51001,2272.42,7875.700195,8191.220215,1110.52002,12594.0,2411.649902
1014.53,2649.360107,8348.839844,22392.160156,22392.160156,6583.100098,41588.320312,4511.350098,13774.540039,53506.0,19760.300781,2001.050049,2300.59,7947.0,8254.799805,1107.900024,12650.400391,2416.689941
1008.72,2685.620117,8336.580078,22554.929688,22554.929688,6627.200195,40638.96875,4488.259766,14326.459961,54635.0,20147.640625,2001.199951,2324.02,8028.600098,8337.900391,1109.119995,12732.599609,2450.610107
1037.83,2728.25,8480.870117,22924.25,22924.25,6762.0,40764.039062,4478.25,14311.980469,56036.0,20160.820312,1986.219971,2321.32,8221.200195,8263.049805,1118.01001,12750.5,2473.129883
1038.89,2713.97998,8383.299805,22686.050781,22686.050781,6654.299805,40144.648438,4478.200195,14142.650391,56396.0,20030.769531,1979.969971,2293.08,8163.0,8280.099609,1101.530029,12696.400391,2456.560059
1035.12,2700.909912,8305.320312,22618.669922,22618.669922,6654.299805,40521.269531,4526.240234,14612.450195,56406.0,19704.330078,1973.449951,2288.53,8168.799805,8209.780273,1091.439941,12667.200195,2447.919922
1038.39,2705.290039,8351.980469,22669.679688,22669.679688,6696.799805,40505.269531,4588.589844,14483.980469,56350.0,19674.330078,1969.189941,2275.67,8168.5,8237.830078,1091.439941,12658.099609,2448.169922
1080.65,2746.639893,8530.889648,23261.080078,23261.080078,6840.299805,40119.019531,4610.180176,15627.259766,56429.0,20062.240234,1993.829956,2302.4,8407.599609,8398.839844,1108.839966,12752.5,2494.870117
1090.89,2734.820068,8472.200195,23366.369141,23366.369141,6803.899902,40548.441406,4590.839844,15381.019531,56265.0,20111.609375,1981.089966,2305.11,8318.400391,8383.049805,1108.790039,12742.400391,2521.120117
1134.28,2727.51001,8369.870117,23082.679688,23082.679688,6687.799805,41761.109375,4636.029785,15037.240234,54773.0,20247.330078,1986.810059,2251.81,8256.200195,8390.049805,1089.060059,12507.599609,2484.77002
1113.67,2728.51001,8362.419922,23044.240234,23044.240234,6693.600098,41905.230469,4646.330078,15096.030273,54936.0,20212.960938,1971.26001,2224.8,8313.099609,8318.589844,1077.02002,12473.700195,2494.919922
1073.47,2724.629883,8339.110352,22930.279297,22930.279297,6686.100098,41925.140625,4645.850098,14758.419922,54667.0,19722.289062,1968.829956,2217.01,8187.799805,8251.820312,1077.02002,12577.0,2489.669922
1065.22,2719.550049,8279.290039,22989.810547,22989.810547,6631.799805,41766.910156,4671.640137,14782.209961,54448.0,19691.669922,1948.699951,2241.92,8147.700195,8248.320312,1077.02002,12529.5,2447.199951
1034.39,2729.77002,8278.589844,23321.220703,23321.220703,6625.0,41741.539062,4652.779785,14607.540039,55108.0,20082.619141,1944.75,2246.83,8177.899902,8280.259766,1076.170044,12589.099609,2444.580078
1043.28,2736.649902,8249.709961,23244.349609,23244.349609,6583.5,42102.140625,4640.279785,14285.69043,55805.0,19990.179688,1956.449951,2246.3,8093.0,8267.089844,1087.400024,12585.0,2410.780029
983.64,2716.51001,8181.779785,23047.089844,23047.089844,6557.299805,42406.671875,4621.72998,14180.240234,56275.0,19888.949219,1954.349976,2235.57,7977.5,8163.060059,1088.410034,12464.099609,2421.709961
983.64,2660.899902,7961.709961,22668.300781,22668.300781,6460.700195,42090.011719,4574.459961,13694.040039,55322.0,19735.769531,1957.209961,2174.12,7902.200195,8128.509766,1080.849976,12379.599609,2362.780029
962.03,2610.120117,7814.759766,22547.710938,22547.710938,6426.399902,41897.0,4548.709961,13884.129883,54252.0,19286.720703,1944.560059,2177.91,7856.299805,8022.060059,1078.849976,12220.200195,2404.800049
942.18,2641.01001,7658.209961,21806.609375,21806.609375,6406.100098,43113.609375,4516.5,13529.650391,54885.0,19179.359375,1918.630005,2184.54,7802.5,7942.77002,1079.660034,12090.900391,2392.090088
943.33,2587.620117,7478.109863,22044.369141,22044.369141,6280.600098,42914.199219,4483.660156,13568.370117,54298.0,19169.830078,1926.310059,2242.17,7609.100098,7970.379883,1073.349976,12090.700195,2352.580078
918.81,2528.030029,7473.72998,21512.519531,21512.519531,6243.700195,42460.210938,4442.100098,13220.070312,53166.0,19016.460938,1900.060059,2197.6,7579.0,7791.350098,1074.030029,11996.299805,2325.820068
923.67,2528.399902,7503.029785,21569.669922,21569.669922,6244.200195,42610.910156,4478.27002,13382.889648,52882.0,18731.160156,1923.839966,2193.8,7533.799805,7809.069824,1085.949951,11947.299805,2343.110107
913.62,2574.810059,7682.580078,21672.029297,21672.029297,6304.600098,43223.691406,4427.839844,13221.44043,53991.0,18744.929688,1922.209961,2194.85,7717.600098,7801.049805,1096.430054,12119.900391,2371.659912
925.49,2593.689941,7712.629883,21772.669922,21772.669922,6343.600098,42984.378906,4454.709961,13275.660156,52950.0,18357.800781,1920.449951,2181.94,7754.700195,7763.529785,1096.430054,12004.900391,2380.5
926.55,2615.600098,7744.77002,22089.050781,22089.050781,6384.399902,44004.269531,4435.77002,13485.139648,54963.0,18242.560547,1924.22998,2206.78,7760.600098,7821.629883,1096.430054,12337.599609,2437.409912
926.91,2637.429932,7871.629883,22101.269531,22101.269531,6416.100098,44408.429688,4409.540039,13549.160156,55401.0,18542.199219,1949.800049,2219.55,7815.299805,7857.97998,1096.430054,12481.400391,2469.629883
903.13,2624.189941,7810.629883,22034.560547,22034.560547,6387.399902,44380.828125,4420.060059,13288.129883,56187.0,18414.449219,1935.579956,2226.13,7771.399902,7752.799805,1098.469971,12534.900391,2440.439941
876.54,2558.800049,7637.509766,21870.339844,21870.339844,6313.200195,43973.179688,4395.209961,13192.349609,55912.0,18226.480469,1920.73999,2225.77,7654.0,7728.540039,1094.76001,12484.099609,2380.23999
829.08,2544.689941,7662.640137,21718.050781,21718.050781,6276.899902,43430.988281,4397.200195,13192.589844,55092.0,18437.779297,1918.689941,2211.59,7691.799805,7752.790039,1093.599976,12344.599609,2336.439941
884.94,2593.699951,7879.669922,22311.080078,22311.080078,6399.399902,43664.730469,4346.029785,12471.620117,55671.0,18704.529297,1983.699951,2297.67,7800.0,7856.359863,1104.140015,12706.400391,2376.340088
930.53,2595.179932,7870.899902,22251.150391,22251.150391,6378.399902,42900.828125,4340.72998,12546.459961,54873.0,18681.419922,1977.670044,2326.72,7758.200195,7856.120117,1104.140015,12680.700195,2379.689941
930.53,2619.550049,7911.350098,22115.300781,22115.300781,6392.799805,42686.679688,4342.890137,12338.530273,55243.0,18735.599609,1948.709961,2328.28,7744.299805,7796.220215,1104.140015,12757.400391,2421.679932
924.86,2613.360107,7932.509766,22225.880859,22225.880859,6388.600098,42531.070312,4342.5,12635.69043,55577.0,18792.869141,1950.819946,2324.24,7762.299805,7811.839844,1104.140015,12747.900391,2452.360107
923.43,2597.399902,7947.790039,22041.859375,22041.859375,6441.299805,42060.609375,4345.040039,12468.230469,56361.0,19008.099609,1978.560059,2257.43,7789.600098,7838.470215,1111.859985,12773.900391,2443.659912
960.42,2628.629883,8042.850098,22533.109375,22533.109375,6489.700195,42605.050781,4387.060059,12560.950195,56869.0,19427.560547,1986.5,2278.4,7864.399902,7927.490234,1104.109985,12830.0,2496.469971
973.12,2632.040039,7970.910156,22556.650391,22556.650391,6481.5,43278.109375,4341.149902,12239.660156,57386.0,19362.550781,1999.72998,2263.97,7780.899902,7995.509766,1103.430054,12744.099609,2493.899902
941.17,2627.469971,7966.120117,22890.599609,22890.599609,6510.600098,43965.410156,4378.759766,12314.80957,58209.0,19564.919922,1993.339966,2286.6,7802.899902,7994.709961,1103.48999,12878.599609,2509.139893
929.69,2633.129883,7984.290039,23090.820312,23090.820312,6503.600098,44013.300781,4366.580078,12349.049805,58545.0,19646.210938,2003.349976,2310.59,7758.600098,8038.720215,1101.51001,12858.5,2526.52002
952.34,2632.52002,7986.470215,23091.949219,23091.949219,6483.600098,44322.511719,4354.029785,12283.620117,58433.0,19683.230469,2006.01001,2318.61,7744.799805,8015.140137,1096.380005,12835.599609,2548.840088
936.57,2602.429932,7939.77002,22771.439453,22771.439453,6439.200195,43968.601562,4333.47998,11968.080078,58847.0,19413.539062,2004.400024,2324.29,7709.0,7960.509766,1096.380005,12826.5,2509.27002
963.45,2589.110107,7919.330078,22777.839844,22777.839844,6427.600098,44159.648438,4297.970215,11932.269531,57940.0,19252.609375,2020.73999,2347.18,7698.700195,7950.299805,1098.719971,12832.0,2506.429932
967.15,2590.679932,7870.310059,22560.5,22560.5,6432.0,44017.121094,4269.160156,11683.450195,55951.0,19143.169922,2016.609985,2326.31,7718.5,7932.709961,1096.589966,12736.0,2509.590088
969.97,2541.899902,7691.680176,22537.810547,22537.810547,6345.600098,43871.308594,4253.600098,11652.290039,56499.0,18877.960938,2013.150024,2273.4,7590.5,7867.339844,1087.369995,12707.400391,2463.310059
1003.32,2550.919922,7661.910156,22782.439453,22782.439453,6335.700195,43875.730469,4214.600098,11385.94043,56697.0,19317.009766,2018.890015,2314.16,7554.399902,7947.720215,1085.800049,12701.599609,2421.639893
977.27,2560.01001,7833.390137,23721.839844,23721.839844,6347.200195,45768.488281,4245.930176,11191.339844,60351.0,19781.189453,1957.790039,2419.02,7420.399902,7855.970215,1046.719971,12768.799805,2440.389893
1014.53,2570.580078,7857.970215,23580.429688,23580.429688,6284.5,45575.859375,4199.819824,10926.650391,61170.0,20103.529297,1946.689941,2291.3,7458.700195,7672.580078,1063.97998,12816.599609,2459.379883
973.95,2539.51001,7702.22998,23601.779297,23601.779297,6154.399902,45212.53125,4164.180176,10913.299805,61956.0,20039.039062,1987.849976,2317.07,7368.799805,7732.870117,1070.859985,12725.700195,2458.540039
979.72,2496.800049,7715.529785,23264.070312,23264.070312,6121.600098,44888.128906,4131.75,10801.570312,61497.0,19663.640625,1996.670044,2243.0,7188.200195,7819.149902,1085.949951,12602.200195,2468.100098
964.19,2516.320068,7776.370117,23331.089844,23331.089844,6089.799805,44562.328125,4075.040039,10688.110352,62523.0,19784.080078,2011.939941,2276.99,7058.899902,7805.990234,1074.25,12540.799805,2483.050049
901.36,2466.27002,7612.390137,22666.589844,22666.589844,5925.399902,43721.929688,4080.899902,10395.179688,60952.0,19444.839844,1997.050049,2233.25,6822.399902,7699.5,1048.180054,12316.099609,2401.209961
896.88,2485.060059,7636.22998,22506.289062,22506.289062,5940.0,43621.621094,4054.73999,9940.05957,61007.0,19242.0,1980.420044,2153.31,6889.5,7519.930176,1076.810059,12385.700195,2404.370117
857.05,2457.800049,7596.470215,22605.980469,22605.980469,5921.799805,43050.921875,3979.169922,9737.55957,59605.0,19317.25,1995.040039,2150.62,6902.5,7698.77002,1082.900024,12296.700195,2367.169922
840.73,2424.090088,7517.799805,22191.169922,22191.169922,5914.399902,42797.671875,4041.530029,9527.389648,58487.0,19424.099609,1957.449951,2061.79,6925.299805,7642.259766,1085.22998,12159.599609,2325.790039
809.14,2436.949951,7405.5,22030.390625,22030.390625,5866.799805,41833.519531,4050.090088,9446.009766,57475.0,19339.900391,1932.900024,1980.12,6820.600098,7580.169922,1089.609985,12239.400391,2301.98999
790.49,2300.679932,6950.529785,21159.009766,21159.009766,5605.600098,40830.601562,3947.840088,9024.160156,55402.0,18309.369141,1860.829956,2014.72,6508.700195,7130.069824,1045.130005,11877.700195,2157.01001
801.99,2356.629883,7163.5,21384.380859,21384.380859,5769.700195,40677.070312,3957.919922,8757.599609,57358.0,18683.679688,1904.410034,2069.07,6715.200195,7293.220215,1071.959961,12196.799805,2183.26001
829.07,2376.98999,7326.470215,22006.400391,22006.400391,5839.100098,41722.140625,3923.949951,9007.44043,58210.0,18762.869141,1908.219971,2114.03,6706.299805,7185.359863,1084.699951,12352.799805,2221.379883
801.32,2369.209961,7260.629883,21641.820312,21641.820312,5782.700195,41619.960938,3957.879883,8928.290039,57068.0,18505.380859,1912.060059,2068.88,6595.100098,7166.049805,1076.410034,12422.900391,2184.159912
819.61,2356.699951,7203.160156,21511.050781,21511.050781,5795.100098,41817.109375,3951.300049,8929.339844,57177.0,18635.820312,1891.52002,2058.94,6601.399902,7091.669922,1063.48999,12312.799805,2136.070068
881.22,2355.030029,7200.22998,21810.230469,21810.230469,5805.100098,41877.269531,3990.48999,9055.200195,57837.0,18758.630859,1924.5,2101.58,6606.600098,7262.080078,1073.650024,12300.200195,2146.860107
870.64,2386.399902,7380.640137,21551.759766,21551.759766,5896.200195,42386.828125,3988.159912,9002.679688,58922.0,18682.310547,1943.839966,2128.3,6756.100098,7408.759766,1079.030029,12416.0,2194.149902
865.22,2418.76001,7394.549805,21416.640625,21416.640625,5910.899902,42559.980469,3965.179932,8806.549805,60087.0,18610.769531,1955.150024,2105.62,6786.399902,7464.399902,1092.76001,12461.299805,2227.320068
834.99,2376.47998,7261.25,21148.25,21148.25,5805.600098,42008.550781,3916.360107,8577.929688,59602.0,18713.550781,1925.589966,2098.7,6704.200195,7418.899902,1088.099976,12230.0,2168.189941
798.66,2377.02002,7281.700195,20999.050781,20999.050781,5829.799805,41745.390625,3883.300049,8546.780273,59162.0,18804.75,1933.089966,2102.87,6654.0,7451.720215,1077.219971,12234.0,2160.52002
739.12,2373.330078,7216.149902,20840.380859,20840.380859,5742.100098,40799.238281,3834.149902,8870.160156,59176.0,18762.740234,1996.209961,2086.17,6495.899902,7715.160156,1054.579956,12317.5,2089.73999
742.44,2408.0,7290.02002,20762.289062,20762.289062,5779.399902,40729.699219,3809.030029,8949.870117,60240.0,18579.5,1988.699951,2056.32,6545.899902,7683.799805,1054.579956,12338.900391,2108.469971
755.09,2405.51001,7276.509766,20527.730469,20527.730469,5768.100098,40332.980469,3809.320068,8906.700195,60478.0,18632.169922,1980.439941,2004.17,6540.399902,7669.629883,1041.76001,12232.900391,2089.780029
752.2,2450.25,7425.109863,20698.679688,20698.679688,5859.700195,40215.351562,3825.310059,9091.540039,60501.0,18694.410156,1991.410034,2029.29,6613.5,7734.129883,1041.76001,12257.200195,2132.76001
754.48,2460.199951,7413.160156,20694.699219,20694.699219,5838.799805,40561.21875,3809.149902,9069.290039,61910.0,18673.339844,2003.439941,2033.19,6597.200195,7768.299805,1041.76001,12313.5,2140.350098
775.78,2473.01001,7451.620117,20734.939453,20734.939453,5852.600098,40338.699219,3809.570068,9110.0,61320.0,18752.830078,2002.369995,2026.69,6605.799805,7754.589844,1016.869995,12383.599609,2157.01001
763.69,2459.459961,7389.490234,20590.919922,20590.919922,5854.600098,40500.351562,3819.280029,9086.980469,61688.0,18349.25,1990.329956,2024.84,6556.5,7727.549805,1016.869995,12409.299805,2140.709961
